ParticipanteID	CPF	NomeRazaoSocial	TURMA_CURSO_AMARELO	TURMA_CURSO_VERDE	TURMA_CURSO_VERMELHO	TURMA_CURSO_AZUL	Cargo	Login	email	Telefone
163836	00000001476	NEC TEMPOR MAURIS PLACERAT	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	 Outro	egestas66817	9678980@email.com	(3) 63028470
163947	00000001477	PHASELLUS TEMPOR NISL NEC	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	OUVIDOR	maecenas98580	6304797@email.com	(29) 13454928
164058	00000001478	EROS MOLLIS AC PLACERAT	TURMA 1 - 2014 - G3	TURMA 1 - 2014 - G3	TURMA 1 - 2014 - G3	TURMA 1 - 2014 - G3	OFICIAL ADMINISTRATIVO	sit56696	4408181@email.com	(76) 78712051
164169	00000001479	MASSA DAPIBUS NUNC NEC	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	OFICIAL ADMINISTRATIVO	amet89696	60756@email.com	(5) 74251868
164280	00000001480	IPSUM QUIS ENIM EUISMOD	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	OFICIAL ADMINISTRATIVO	elit94774	2970982@email.com	(18) 68837939
164391	00000001481	FACILISIS AC QUIS MAGNA	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	OFICIAL ADMINISTRATIVO	a37688	4972835@email.com	(38) 46195324
164502	00000001482	SUSPENDISSE VIVERRA SCELERISQUE MASSA	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	DIRETOR TECNICO	ipsum65053	2145269@email.com	(40) 61388943
164613	00000001483	EGET SOLLICITUDIN FELIS POSUERE	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	OFICIAL ADMINISTRATIVO	euismod34129	5429018@email.com	(96) 36200336
164724	00000001484	AC DONEC SAGITTIS IPSUM	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	OFICIAL ADMINISTRATIVO	ultrices73388	9594729@email.com	(4) 75414804
164835	00000001485	ENIM ET INTERDUM ARCU	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	OFICIAL ADMINISTRATIVO	et12967	6402905@email.com	(4) 42252073
164946	00000001486	FERMENTUM NON NULLAM QUIS	TURMA 1 - 2014 - G3	TURMA 1 - 2014 - G3	TURMA 1 - 2014 - G3	TURMA 1 - 2014 - G3	OFICIAL ESTADUAL DE TRÂNSITO	sed19005	6278220@email.com	(16) 17253831
165057	00000001487	ENIM TRISTIQUE VENENATIS ORCI	TURMA 1 - 2014 - G3	TURMA 1 - 2014 - G3	TURMA 1 - 2014 - G3	TURMA 1 - 2014 - G3	OFICIAL ESTADUAL DE TRÂNSITO	magna13383	3721845@email.com	(11) 73801834
165168	00000001488	SED ALIQUET DIAM NULLAM	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	OFICIAL ADMINISTRATIVO	sed29050	3343084@email.com	(35) 37468854
165279	00000001489	ELEIFEND SED ARCU EU	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	OFICIAL ADMINISTRATIVO	nisi26099	1393121@email.com	(4) 56876749
165390	00000001490	SCELERISQUE QUISQUE CONSECTETUR ENIM	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	AGENTE ADMINISTRATIVO	dui57462	7630424@email.com	(60) 96495982
165501	00000001491	SED MI CONVALLIS TINCIDUNT	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	OFICIAL ADMINISTRATIVO	congue58420	8619921@email.com	(29) 73121515
165612	00000001492	PRAESENT TEMPOR SCELERISQUE ELEMENTUM	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	OFICIAL ADMINISTRATIVO	iaculis26084	6994134@email.com	(35) 89885402
165723	00000001493	SED SAGITTIS MAGNA QUAM	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	 Outro	sollicitudin64820	9692449@email.com	(42) 83505856
165834	00000001494	EU RUTRUM ERAT ULLAMCORPER	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	OFICIAL ADMINISTRATIVO	eu78225	6577512@email.com	(25) 82742638
165945	00000001495	MOLESTIE FUSCE PORTTITOR AUGUE	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	ATENDENTE	vestibulum22033	3518440@email.com	(75) 86403143
166056	00000001496	SED RHONCUS CONSEQUAT IN	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	OFICIAL ADMINISTRATIVO	non39788	8986908@email.com	(16) 3908341
166167	00000001497	PHARETRA METUS VEHICULA PORTA	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	OFICIAL ADMINISTRATIVO	odio89198	5536120@email.com	(35) 59894957
166278	00000001498	ULLAMCORPER IN LACUS LACUS	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	OFICIAL ADMINISTRATIVO	pellentesque28674	6434433@email.com	(87) 49192815
166389	00000001499	PRETIUM EU VIVERRA AC	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	OFICIAL ADMINISTRATIVO	suscipit75902	3106631@email.com	(3) 38447512
166500	00000001500	TEMPOR NEC TELLUS NULLA	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	OFICIAL ADMINISTRATIVO	orci25819	9746486@email.com	(3) 43859932
166611	00000001501	FACILISI DONEC POSUERE EUISMOD	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	DIRETOR TECNICO	at52116	6505857@email.com	(89) 74350281
166722	00000001502	TELLUS SED TEMPOR FUSCE	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	OFICIAL ADMINISTRATIVO	dignissim16901	9003970@email.com	(80) 14995961
166833	00000001503	VEHICULA CURSUS ALIQUET	TURMA 1 - 2014 - G3	TURMA 1 - 2014 - G3	TURMA 1 - 2014 - G3	TURMA 1 - 2014 - G3	OFICIAL ADMINISTRATIVO	pellentesque67042	906465@email.com	(71) 32794974
166944	00000001504	DONEC PRETIUM	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	OFICIAL ADMINISTRATIVO	etiam37095	2751195@email.com	(69) 22835482
167055	00000001505	SED LIGULA UT BLANDIT	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	AGENTE ADMINISTRATIVO	rutrum4244	954321@email.com	(87) 72106755
167166	00000001506	AENEAN TINCIDUNT VEHICULA NEQUE	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	OFICIAL ADMINISTRATIVO	ante96313	7335733@email.com	(21) 1483125
167277	00000001507	VITAE BIBENDUM URNA VENENATIS	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	OFICIAL ADMINISTRATIVO	non83696	7707034@email.com	(26) 57810991
167388	00000001508	AC IN VENENATIS NEQUE	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	OFICIAL ADMINISTRATIVO	suscipit37095	5219897@email.com	(63) 59374305
167499	00000001509	ID AUGUE TRISTIQUE FAUCIBUS	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	OFICIAL ADMINISTRATIVO	aliquam	8783672@email.com	(63) 61364579
167610	00000001510	SED AT DIAM MI	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	OFICIAL ADMINISTRATIVO	mauris32927	675972@email.com	(51) 88350065
167721	00000001511	MAURIS ADIPISCING ARCU NEC	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	OFICIAL ADMINISTRATIVO	lorem70480	5987433@email.com	(88) 93112899
167832	00000001512	BLANDIT MOLESTIE SEM LECTUS	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	OFICIAL ADMINISTRATIVO	lorem80230	3560913@email.com	(46) 33301078
167943	00000001513	FACILISIS LIBERO QUIS ALIQUET	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	 Outro	condimentum60338	656516@email.com	(89) 19716184
168054	00000001514	NISI LECTUS EGET DIAM	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	OFICIAL ADMINISTRATIVO	ut86386	6578940@email.com	(58) 69937768
168165	00000001515	CUM SOCIIS NATOQUE PENATIBUS	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	OFICIAL ADMINISTRATIVO	rhoncus71411	5220631@email.com	(26) 15850481
168276	00000001516	ET MAGNIS DIS PARTURIENT	TURMA 1 - 2014 - G3	TURMA 1 - 2014 - G3	TURMA 1 - 2014 - G3	TURMA 1 - 2014 - G3	OFICIAL ESTADUAL DE TRÂNSITO	tincidunt12216	8436155@email.com	(17) 42592107
168387	00000001517	MONTES NASCETUR RIDICULUS MUS	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	SUPERVISOR	mattis69595	727003@email.com	(54) 377886
168498	00000001518	DUIS VITAE FAUCIBUS LEO	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	OFICIAL ADMINISTRATIVO	nec31306	5253096@email.com	(10) 11512932
168609	00000001519	VESTIBULUM LACINIA FACILISIS HENDRERIT	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	OFICIAL ADMINISTRATIVO	lacus58514	3156077@email.com	(43) 6840057
168720	00000001520	QUISQUE PULVINAR MOLLIS LIGULA	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	OFICIAL ADMINISTRATIVO	vestibulum29872	4552681@email.com	(47) 58923388
168831	00000001521	A VIVERRA CURABITUR ULTRICIES	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	OFICIAL ADMINISTRATIVO	diam59843	7687050@email.com	(44) 38372699
168942	00000001522	FEUGIAT FRINGILLA	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	OFICIAL ADMINISTRATIVO	eros95386	1019996@email.com	(90) 5353123
169053	00000001523	ETIAM ADIPISCING MI	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	OFICIAL ADMINISTRATIVO	mattis90002	8032169@email.com	(54) 56844906
169164	00000001524	SED ULTRICIES ELEIFEND PELLENTESQUE	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	OFICIAL ADMINISTRATIVO	et81594	162235@email.com	(12) 84341941
169275	00000001525	PHARETRA NISI ENIM SED	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	OFICIAL ADMINISTRATIVO	lacinia59394	9391402@email.com	(25) 56762033
169386	00000001526	MOLLIS MAGNA SUSCIPIT EGET	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	OFICIAL ADMINISTRATIVO	ut44013	6056845@email.com	(22) 27320460
169497	00000001527	INTEGER AT LAOREET LEO	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	OFICIAL ADMINISTRATIVO	eleifend16064	6699060@email.com	(71) 72855936
169608	00000001528	NEC ULTRICIES LIGULA SUSPENDISSE	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	OFICIAL ADMINISTRATIVO	sed76880	1180833@email.com	(19) 7448394
169719	00000001529	LOBORTIS AC ORCI IN	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	 Outro	quam77761	5783127@email.com	(23) 72975379
169830	00000001530	SCELERISQUE SUSPENDISSE DAPIBUS BLANDIT	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	OFICIAL ADMINISTRATIVO	sed41362	1237128@email.com	(7) 92897571
169941	00000001531	RISUS QUIS LUCTUS IN	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	AGENTE ADMINISTRATIVO	aliquam43990	3734804@email.com	(81) 84371972
170052	00000001532	NEC DIAM EGET URNA	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	OFICIAL ADMINISTRATIVO	aliquam57913	5060250@email.com	(43) 59580182
170163	00000001533	FRINGILLA SODALES CURABITUR RHONCUS	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	OFICIAL ADMINISTRATIVO	tellus50215	5353983@email.com	(8) 5090166
170274	00000001534	IN NISL EGET RHONCUS	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	OFICIAL ADMINISTRATIVO	vitae46253	9215788@email.com	(51) 13370982
170385	00000001535	VESTIBULUM AC SAPIEN QUIS	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	OFICIAL ADMINISTRATIVO	eleifend24863	6423045@email.com	(30) 49485199
170496	00000001536	TORTOR CONSECTETUR DIGNISSIM VESTIBULUM	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	OFICIAL ADMINISTRATIVO	curabitur31429	9333259@email.com	(55) 71189300
170607	00000001537	LUCTUS IACULIS LOREM PORTA	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	OFICIAL ADMINISTRATIVO	eget29613	9993134@email.com	(72) 77966420
170718	00000001538	VULPUTATE SED AT VELIT	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	OFICIAL ADMINISTRATIVO	est91457	4675990@email.com	(96) 52160089
170829	00000001539	TEMPUS LUCTUS LEO AC	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	 Outro	sed12600	763062@email.com	(1) 61356813
170940	00000001540	BIBENDUM MAURIS VESTIBULUM PLACERAT	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	OFICIAL ADMINISTRATIVO	orci9289	9808225@email.com	(54) 27781551
171051	00000001541	EROS QUIS VIVERRA DICTUM	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	AUXILIAR SERVIÇOS GERAIS	commodo74582	3292629@email.com	(11) 29478029
171162	00000001542	PRAESENT ID NISL PLACERAT	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	OFICIAL ADMINISTRATIVO	fringilla98445	6771625@email.com	(55) 81244355
171273	00000001543	ULTRICES EROS VITAE RHONCUS	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	OFICIAL ADMINISTRATIVO	proin44563	3302302@email.com	(0) 54253543
171384	00000001544	DUI VESTIBULUM LOREM ANTE	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	OFICIAL ADMINISTRATIVO	rhoncus8796	3500958@email.com	(96) 26636002
171495	00000001545	FERMENTUM ULTRICES SAPIEN EU	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	OFICIAL ADMINISTRATIVO	vel85257	7290022@email.com	(7) 16988865
171606	00000001546	TEMPUS ULLAMCORPER ELIT MORBI	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	OFICIAL ADMINISTRATIVO	metus75779	8755750@email.com	(40) 37150629
171717	00000001547	DIGNISSIM METUS QUIS VIVERRA	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	OFICIAL ADMINISTRATIVO	vel93828	4025726@email.com	(31) 10023394
171828	00000001548	POSUERE AUGUE NULLA ALIQUET	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	OFICIAL ADMINISTRATIVO	gravida62304	1211031@email.com	(32) 32695213
171939	00000001549	NEQUE ET VOLUTPAT SEM	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	OFICIAL ADMINISTRATIVO	nunc35183	2633598@email.com	(9) 23242494
172050	00000001550	NISL NON JUSTO	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	OFICIAL ADMINISTRATIVO	consectetur52067	9799934@email.com	(93) 77234001
172161	00000001551	NULLAM MALESUADA	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	OFICIAL ADMINISTRATIVO	quis43951	5082283@email.com	(83) 64229544
172272	00000001552	CONSECTETUR SEMPER MAURIS SEMPER	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	OFICIAL ADMINISTRATIVO	nulla85935	4840194@email.com	(30) 34894446
172383	00000001553	MAGNA NULLA A VIVERRA	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	 Outro	ut50484	7209140@email.com	(16) 63131074
172494	00000001554	DIAM DAPIBUS IACULIS MORBI	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	OFICIAL ADMINISTRATIVO	lacinia93683	3994675@email.com	(19) 36104523
172605	00000001555	METUS ERAT ULTRICIES UT	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	 Outro	sed35112	514417@email.com	(8) 12235981
172716	00000001556	ELEIFEND QUIS DAPIBUS QUIS	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	OFICIAL ADMINISTRATIVO	accumsan58133	4345546@email.com	(14) 2491068
172827	00000001557	NISI IN PRETIUM DOLOR	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	OFICIAL ADMINISTRATIVO	mi86020	8174673@email.com	(54) 89292236
172938	00000001558	NEC CONGUE CONSEQUAT DUI	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	DIRETOR I	eget56128	1555309@email.com	(18) 81761252
173049	00000001559	ENIM VOLUTPAT LOREM ET	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	DIRETOR I	enim32348	1907756@email.com	(3) 15731739
173160	00000001560	IACULIS EROS MAGNA UT	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	ATENDENTE	aliquam57364	9371320@email.com	(90) 41296146
173271	00000001561	ORCI PRAESENT SIT AMET	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	OFICIAL ADMINISTRATIVO	consequat47933	2471385@email.com	(61) 98877752
173382	00000001562	LACUS HENDRERIT GRAVIDA TURPIS	TURMA 1 - 2014 - G3	TURMA 1 - 2014 - G3	TURMA 1 - 2014 - G3	TURMA 1 - 2014 - G3	OFICIAL ESTADUAL DE TRÂNSITO	at20343	7160204@email.com	(12) 71824227
173493	00000001563	NON PORTA DOLOR IN	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	OFICIAL ADMINISTRATIVO	ut65321	4946228@email.com	(91) 8913721
173604	00000001564	HAC HABITASSE PLATEA DICTUMST	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	OFICIAL ADMINISTRATIVO	odio	661845@email.com	(81) 49759710
173715	00000001565	VESTIBULUM CONSEQUAT LOREM UT	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	OFICIAL ADMINISTRATIVO	mauris8976	722992@email.com	(66) 39687852
173826	00000001566	SEMPER LOBORTIS MAURIS LACUS	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	OFICIAL ADMINISTRATIVO	placerat13718	577437@email.com	(80) 9717054
173937	00000001567	ALIQUET DIAM EGET FEUGIAT	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	OFICIAL ADMINISTRATIVO	id63255	1950774@email.com	(5) 4572429
174048	00000001568	ANTE EROS PORTA ORCI	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	AUXILIAR DE SERVIÇOS	justo90618	6031158@email.com	(57) 75544336
174159	00000001569	DONEC IN NUNC TELLUS	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	OFICIAL ADMINISTRATIVO	ut91838	9611282@email.com	(72) 16207469
174270	00000001570	NULLA QUIS NIBH A	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	ENCARREGADO	rutrum98493	4360314@email.com	(90) 1289176
174381	00000001571	MAGNA VARIUS ADIPISCING IN	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	OFICIAL ADMINISTRATIVO	nullam12642	5347898@email.com	(63) 567231
174492	00000001572	EU FELIS MAGNA SUSPENDISSE	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	OFICIAL ADMINISTRATIVO	tincidunt25327	6128335@email.com	(65) 71463687
174603	00000001573	POTENTI DONEC AT ENIM	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	OFICIAL ADMINISTRATIVO	nunc54043	7688910@email.com	(38) 95984322
174714	00000001574	AT ELIT CURSUS IMPERDIET	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	 Outro	quis18831	3826459@email.com	(28) 10461871
174825	00000001575	ID IN SAPIEN CURABITUR	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	OFICIAL ADMINISTRATIVO	nibh36219	7038806@email.com	(56) 85862890
174936	00000001576	ADIPISCING MOLLIS TORTOR A	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	 Outro	elementum2722	4842560@email.com	(60) 51763272
175047	00000001577	VOLUTPAT URNA SODALES MOLESTIE	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	OFICIAL ADMINISTRATIVO	id88192	9585455@email.com	(55) 16104753
175158	00000001578	MAURIS	TURMA 1 - 2014 - G3	TURMA 1 - 2014 - G3	TURMA 1 - 2014 - G3	TURMA 1 - 2014 - G3	OFICIAL ADMINISTRATIVO	auctor2706	4183843@email.com	(27) 16045694
175269	00000001579	EUISMOD AT MAGNA VEL	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	OFICIAL ADMINISTRATIVO	sem15500	8747272@email.com	(26) 46956897
175380	00000001580	TEMPOR SUSPENDISSE FACILISIS ODIO	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	TURMA 1 - 2014 - G1	OFICIAL ADMINISTRATIVO	imperdiet99751	9367145@email.com	(41) 48742384
175491	00000001581	NULLA A IMPERDIET URNA	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	OFICIAL ADMINISTRATIVO	proin15984	3733592@email.com	(35) 89083862
175602	00000001582	FRINGILLA ET ALIQUAM SEMPER	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	TURMA 1 - 2014 - G2	OFICIAL ADMINISTRATIVO	in97045	9813488@email.com	(5) 67581689
